,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,total_bsmt_sf,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,full_bath,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,saleprice
1624,430,20,RL,95.0,12350,Pave,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1232.0,0.0,2020.0,5,Y,5,2020,1.0,2,1,5,7,7,1,4,Attchd,2008.0,2,3.0,896.0,3,3,3,WD ,404000
1625,2618,60,RL,75.19245283018869,18275,Pave,HLS,NAmes,Norm,1Fam,2Story,7,8,1962,1998,Gable,Plywood,None,0.0,3,3,CBlock,3,3,4,5,636.0,0.0,1438.0,3,Y,5,2448,1.0,3,1,3,9,7,2,4,Attchd,1962.0,2,2.0,441.0,3,3,3,WD ,277500
1626,245,60,RL,77.0,9206,Pave,Lvl,SawyerW,Norm,1Fam,2Story,6,5,1985,1985,Gable,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,0.0,741.0,3,Y,5,1732,0.0,2,1,4,7,7,1,3,Attchd,1985.0,3,2.0,476.0,3,3,3,WD ,178000
1627,462,120,RL,48.0,6240,Pave,Lvl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,863.0,0.0,1324.0,5,Y,5,1324,1.0,2,1,4,6,7,1,4,Attchd,2006.0,3,2.0,550.0,3,3,3,WD ,254000
1628,182,30,RM,68.0,9656,Pave,Lvl,OldTown,Norm,1Fam,1Story,2,2,1923,1970,Gable,AsbShng,None,0.0,3,2,BrkTil,2,2,1,1,0.0,0.0,678.0,3,N,5,832,0.0,1,1,3,5,7,1,4,Detchd,1928.0,1,2.0,780.0,2,2,1,WD ,12789
1629,1625,20,RL,63.0,7875,Pave,Lvl,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,0.0,1237.0,4,Y,5,1253,0.0,2,1,3,6,7,1,3,Attchd,1995.0,3,2.0,402.0,3,3,3,WD ,176000
1630,2381,60,RL,111.0,16259,Pave,Lvl,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0.0,0.0,1249.0,5,Y,5,2596,0.0,3,1,4,9,7,0,0,Attchd,2006.0,2,3.0,840.0,3,3,3,New,342643
1631,1827,20,RL,72.77464788732394,6173,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,0.0,876.0,3,Y,5,902,0.0,1,1,3,6,7,0,0,Attchd,1967.0,1,1.0,288.0,3,3,3,WD ,125500
1632,1580,20,RL,75.0,12890,Pave,Lvl,Timber,Norm,1Fam,1Story,6,5,1989,1989,Gable,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,1,1,0.0,0.0,1495.0,5,Y,5,1495,0.0,2,1,3,8,7,1,3,Attchd,1989.0,1,2.0,438.0,3,3,3,WD ,150000
1633,1803,20,FV,84.0,10440,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CmentBd,None,0.0,5,3,PConc,4,3,2,1,0.0,0.0,1574.0,5,Y,5,1584,0.0,2,1,5,6,7,1,4,Attchd,2007.0,3,2.0,594.0,3,3,3,New,261329
1634,1132,20,RL,63.0,7500,Pave,Lvl,SawyerW,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,BrkFace,120.0,3,3,PConc,4,3,1,6,680.0,0.0,1080.0,5,Y,5,1080,1.0,1,1,4,6,7,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,141000
1635,1941,20,RL,75.0,9532,Pave,Lvl,NAmes,Norm,1Fam,1Story,4,6,1953,1953,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,595.0,354.0,1105.0,4,Y,5,1647,1.0,1,1,3,6,6,1,2,Attchd,1953.0,3,1.0,280.0,3,3,3,WD ,153000
1636,1742,120,RL,53.0,3922,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,0.0,1258.0,5,Y,5,1258,0.0,2,1,4,6,7,1,4,Attchd,2007.0,3,3.0,648.0,3,3,3,New,172500
1637,2026,70,RL,60.0,8730,Pave,Lvl,BrkSide,RRAn,1Fam,2Story,6,7,1915,2003,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,698.0,5,Y,4,1396,0.0,1,1,3,7,7,0,0,Detchd,2003.0,1,1.0,384.0,3,3,3,WD ,153575
1638,2245,30,C (all),60.0,6060,Pave,Lvl,IDOTRR,Norm,1Fam,1Story,5,9,1930,2007,Hip,MetalSd,None,0.0,4,3,BrkTil,3,3,1,5,737.0,0.0,837.0,5,Y,5,1001,0.0,1,1,4,5,7,0,0,Detchd,1930.0,1,1.0,216.0,3,1,1,WD ,124900
1639,1691,20,RL,107.0,14450,Pave,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Gable,CmentBd,BrkFace,315.0,5,3,PConc,5,3,4,1,0.0,0.0,2121.0,5,Y,5,2121,0.0,2,1,5,8,7,1,5,Attchd,2007.0,3,3.0,732.0,3,3,3,New,415298
1640,725,50,RM,60.0,5400,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,MetalSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,0.0,972.0,5,Y,5,1480,0.0,1,1,3,6,7,0,0,Detchd,1920.0,1,1.0,207.0,2,3,3,ConLI,119000
1641,1787,20,RL,85.0,10000,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,Stone,410.0,4,3,PConc,4,4,3,1,0.0,0.0,1588.0,5,Y,5,1588,0.0,2,1,4,7,7,1,4,Attchd,2006.0,2,3.0,825.0,3,3,3,WD ,227000
1642,1216,20,RL,72.0,10007,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,HdBoard,BrkFace,54.0,4,3,CBlock,3,3,1,5,806.0,0.0,1053.0,5,Y,5,1053,1.0,1,1,4,5,7,0,0,Attchd,1959.0,2,1.0,312.0,3,3,3,WD ,145500
1643,2654,30,RM,52.0,7830,Pave,Lvl,OldTown,Norm,1Fam,1Story,3,5,1921,1950,Gable,AsbShng,None,0.0,3,3,BrkTil,2,3,1,2,416.0,0.0,492.0,3,Y,5,492,1.0,1,1,3,3,7,0,0,Detchd,1921.0,1,1.0,200.0,2,3,1,WD ,61500
1644,2310,20,RL,90.0,11727,Pave,Lvl,NAmes,Norm,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,2,1,0.0,0.0,1851.0,4,Y,5,1851,0.0,2,1,3,8,7,1,3,Attchd,1969.0,3,2.0,506.0,3,3,3,WD ,192100
1645,761,190,RM,60.0,10320,Pave,Bnk,IDOTRR,Artery,2fmCon,2Story,6,7,1915,1965,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,276.0,262.0,698.0,5,Y,3,1403,1.0,1,1,3,7,7,0,0,Detchd,1915.0,1,1.0,308.0,3,3,3,WD ,116000
1646,1884,80,RL,65.0,10482,Pave,Lvl,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,3,6,507.0,0.0,588.0,5,Y,5,1138,0.0,1,1,3,6,7,0,0,Attchd,1958.0,2,1.0,264.0,3,3,3,WD ,145000
1647,449,20,RL,110.0,15274,Pave,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,Hip,VinylSd,BrkFace,724.0,4,3,PConc,5,3,1,6,1972.0,0.0,2452.0,5,Y,5,2452,2.0,2,1,5,10,7,1,4,Attchd,2003.0,3,3.0,886.0,3,3,3,WD ,445000
1648,856,20,RL,61.0,8800,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,None,0.0,3,3,CBlock,4,3,2,2,532.0,144.0,1040.0,3,Y,5,1040,0.0,2,1,4,5,7,0,0,Detchd,1977.0,1,2.0,484.0,3,3,3,WD ,150500
1649,11,60,RL,75.0,10000,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,0.0,763.0,4,Y,5,1655,0.0,2,1,3,7,7,1,3,Attchd,1993.0,3,2.0,440.0,3,3,3,WD ,175900
1650,389,20,RL,78.0,10140,Pave,Lvl,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,Hip,Plywood,BrkFace,196.0,3,3,CBlock,3,3,1,5,888.0,0.0,1116.0,5,Y,5,1116,1.0,2,1,3,6,7,1,3,Attchd,1974.0,2,2.0,528.0,3,3,3,WD ,167900
1651,2415,60,RL,58.0,14054,Pave,Lvl,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,0.0,879.0,5,Y,5,1863,0.0,2,1,4,9,7,1,4,BuiltIn,2006.0,3,3.0,660.0,3,3,3,New,219210
1652,77,60,RL,70.0,11218,Pave,Lvl,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,None,0.0,4,3,PConc,4,3,1,1,0.0,0.0,1055.0,5,Y,5,1845,0.0,2,1,4,8,7,1,3,Attchd,1992.0,2,2.0,462.0,3,3,3,WD ,189000
1653,1238,20,RL,74.0,8856,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,4,1957,1957,Gable,Wd Sdng,BrkFace,143.0,3,3,CBlock,3,3,1,5,621.0,52.0,1176.0,3,Y,5,1176,1.0,1,1,3,6,7,2,4,Attchd,1957.0,2,1.0,292.0,3,3,3,WD ,136500
1654,223,20,RL,65.0,7800,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,2,4,240.0,474.0,864.0,5,Y,5,892,1.0,1,1,4,5,7,0,0,Detchd,1966.0,1,1.0,416.0,3,3,3,WD ,137900
1655,723,30,RM,60.0,7200,Pave,Lvl,OldTown,Norm,1Fam,1Story,5,4,1910,2006,Hip,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,247.0,465.0,1022.0,3,N,5,1022,1.0,1,1,3,4,2,0,0,Detchd,1956.0,1,1.0,280.0,3,3,3,WD ,85000
1656,2562,20,RL,89.0,10680,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,1,2,756.0,0.0,2136.0,3,N,4,2136,0.0,2,1,3,7,4,0,0,Detchd,1951.0,1,2.0,528.0,3,3,3,WD ,137900
1657,995,60,RL,59.0,9535,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,None,0.0,3,3,PConc,4,3,4,6,851.0,0.0,926.0,5,Y,5,1604,0.0,2,1,3,7,7,0,0,Attchd,1998.0,3,2.0,472.0,3,3,3,WD ,195500
1658,287,70,RL,66.0,6858,Pave,Bnk,SWISU,Norm,1Fam,2Story,6,4,1915,1950,Gable,Wd Sdng,None,0.0,3,3,PConc,4,3,1,1,0.0,0.0,806.0,3,N,3,1647,1.0,1,1,2,6,7,0,0,Detchd,1920.0,1,1.0,216.0,3,3,3,WD ,128000
1659,1152,20,RL,75.0,8100,Pave,Lvl,Sawyer,Feedr,1Fam,1Story,5,8,1961,2007,Gable,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,764.0,0.0,864.0,5,Y,5,864,1.0,1,1,4,5,7,1,3,Detchd,1962.0,1,1.0,420.0,3,3,3,WD ,135000
1660,1449,20,RL,70.75324675324676,9216,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,3,5,294.0,0.0,1076.0,3,Y,5,1076,0.0,1,1,3,5,7,1,2,Detchd,1985.0,1,2.0,576.0,3,3,3,WD ,143195
1661,1330,40,RM,50.0,9100,Pave,Lvl,BrkSide,RRAn,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,742.0,3,Y,4,935,0.0,1,1,3,4,7,0,0,Detchd,1988.0,1,1.0,308.0,3,3,2,WD ,79500
1662,1134,60,RL,67.0,12774,Pave,Lvl,SawyerW,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,BrkFace,95.0,4,3,PConc,4,3,3,1,0.0,0.0,835.0,5,Y,5,1663,0.0,2,1,4,8,7,0,0,Attchd,2003.0,2,2.0,478.0,3,3,3,WD ,192500
1663,706,50,RM,50.0,6000,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,Wd Sdng,None,0.0,3,5,CBlock,3,3,1,4,384.0,0.0,768.0,3,Y,4,1328,0.0,1,1,3,6,7,0,0,Detchd,1950.0,1,1.0,308.0,3,3,3,WD ,129500
1664,1617,60,RL,72.02564102564102,10364,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,None,0.0,3,3,PConc,4,3,1,1,0.0,0.0,806.0,4,Y,5,1572,0.0,2,1,3,7,7,1,3,BuiltIn,1995.0,3,2.0,373.0,3,3,3,WD ,168000
1665,1339,50,RM,50.0,6000,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,264.0,0.0,739.0,5,Y,5,1342,0.0,2,2,3,7,7,1,4,Detchd,1939.0,1,1.0,240.0,3,3,3,WD ,105000
1666,1664,20,RL,75.19245283018869,10530,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,5,1971,1971,Hip,Plywood,None,0.0,3,3,CBlock,3,3,1,5,282.0,35.0,981.0,3,Y,5,981,1.0,1,1,3,5,7,0,0,Detchd,1979.0,1,2.0,576.0,3,3,3,WD ,143250
1667,1433,20,RL,75.0,9525,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,0.0,1099.0,5,Y,5,1099,0.0,1,1,4,6,7,0,0,Attchd,1999.0,1,1.0,352.0,3,3,3,WD ,144000
1668,75,60,RL,70.49333333333334,8880,Pave,Lvl,SawyerW,Norm,1Fam,2Story,7,5,1994,2002,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,6,695.0,0.0,948.0,5,Y,5,2110,1.0,2,1,4,8,7,2,2,Attchd,1994.0,2,2.0,463.0,3,3,3,WD ,205000
1669,2255,85,RL,82.0,8410,Pave,Lvl,Mitchel,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,Plywood,None,0.0,3,3,CBlock,4,3,3,5,924.0,0.0,970.0,3,Y,5,1026,1.0,1,1,3,5,7,1,1,Attchd,1974.0,1,2.0,528.0,3,3,3,WD ,143000
1670,1170,120,FV,42.0,4385,Pave,Lvl,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,None,0.0,4,3,PConc,5,3,3,6,964.0,0.0,1419.0,5,Y,5,1419,1.0,1,1,5,5,7,1,3,Attchd,2001.0,3,2.0,588.0,3,3,3,WD ,290000
1671,45,20,RL,100.0,12919,Pave,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188.0,0.0,2330.0,5,Y,5,2364,1.0,2,1,5,11,7,2,4,Attchd,2009.0,3,3.0,820.0,3,3,3,New,611657
1672,836,20,RL,82.0,12464,Pave,Low,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,Gable,VinylSd,None,0.0,3,4,PConc,4,3,1,6,732.0,0.0,1040.0,4,Y,5,1040,1.0,1,1,4,6,7,0,0,Detchd,2000.0,1,2.0,576.0,3,3,3,WD ,152000
1673,8,120,RL,43.0,5005,Pave,HLS,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,HdBoard,None,0.0,4,3,PConc,4,3,1,5,263.0,0.0,1280.0,5,Y,5,1280,0.0,2,1,4,5,7,0,0,Attchd,1992.0,2,2.0,506.0,3,3,3,WD ,191500
1674,1704,60,RL,76.0,9591,Pave,Lvl,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,0.0,0.0,1143.0,5,Y,5,2473,0.0,2,1,4,9,7,1,4,BuiltIn,2004.0,2,3.0,852.0,3,3,3,WD ,317000
1675,2068,50,RL,70.0,6960,Pave,Lvl,Sawyer,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,258.0,0.0,680.0,5,Y,4,1302,0.0,1,1,4,6,7,2,4,Attchd,1940.0,1,1.0,224.0,3,3,3,WD ,165250
1676,1488,20,RL,75.0,9825,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,5,1966,1966,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,609.0,0.0,1092.0,3,Y,5,1092,0.0,1,1,3,6,7,0,0,Attchd,1966.0,1,1.0,264.0,3,3,3,COD,123000
1677,1391,20,RL,88.0,14175,Pave,Lvl,Sawyer,PosA,1Fam,1Story,6,8,1956,1956,Gable,HdBoard,None,0.0,3,3,CBlock,3,4,4,6,776.0,0.0,988.0,3,Y,4,1188,1.0,1,1,3,4,7,1,3,Attchd,1956.0,1,2.0,621.0,3,3,3,WD ,185000
1678,2633,20,RL,74.0,7400,Pave,Lvl,NAmes,Artery,1Fam,1Story,7,6,1962,1962,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,809.0,0.0,1045.0,4,Y,5,1045,1.0,1,1,3,6,7,0,0,Detchd,1962.0,1,2.0,528.0,3,3,3,WD ,120000
1679,1872,20,RL,88.0,10738,Pave,Lvl,NWAmes,Norm,1Fam,1Story,6,7,1966,1966,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,792.0,0.0,1093.0,4,Y,5,1093,1.0,2,1,3,6,7,1,2,Attchd,1966.0,2,2.0,484.0,3,3,3,WD ,158500
1680,1138,60,RL,65.0,8366,Pave,Lvl,SawyerW,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,0.0,798.0,5,Y,5,1640,0.0,2,1,4,6,7,0,0,Attchd,2004.0,2,2.0,520.0,3,3,3,WD ,173000
1681,1899,90,RL,70.0,9842,Pave,Lvl,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,Y,5,1224,0.0,2,2,3,6,7,0,0,CarPort,1962.0,1,2.0,462.0,3,3,3,WD ,101800
1682,915,70,RL,60.0,7200,Pave,Lvl,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,Gable,Wd Sdng,None,0.0,4,4,PConc,4,4,1,5,350.0,210.0,560.0,5,Y,5,1135,1.0,1,1,4,6,7,0,0,Detchd,1971.0,2,2.0,576.0,3,3,3,WD ,155000
1683,660,30,RL,60.0,10230,Pave,Lvl,OldTown,Norm,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,1054.0,5,Y,5,1078,0.0,1,1,5,6,7,0,0,Detchd,1987.0,1,1.0,264.0,3,3,1,WD ,125000
1684,2004,20,RM,52.0,8626,Pave,Lvl,OldTown,Norm,1Fam,1Story,4,6,1956,1956,Gable,MetalSd,None,1.0,3,3,CBlock,0,0,0,0,0.0,0.0,0.0,4,Y,5,968,0.0,1,1,3,5,7,0,0,Attchd,1956.0,1,1.0,331.0,2,3,3,WD ,104500
1685,443,60,RL,74.0,8834,Pave,Lvl,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,VinylSd,Stone,216.0,4,3,PConc,5,3,1,6,1170.0,0.0,1462.0,5,Y,5,2224,1.0,2,1,5,10,7,1,4,Attchd,2004.0,3,3.0,738.0,3,3,3,WD ,350000
1686,2627,90,RL,60.0,8544,Pave,Lvl,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,Stone,None,0.0,3,3,CBlock,0,0,0,0,0.0,0.0,0.0,4,N,3,1040,0.0,2,2,3,6,7,0,0,Detchd,1949.0,1,2.0,400.0,3,3,3,WD ,93500
1687,1438,60,RL,68.0,9179,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,BrkFace,158.0,4,3,PConc,4,3,1,6,633.0,0.0,873.0,5,Y,5,1790,1.0,2,1,4,7,7,0,0,Attchd,1999.0,2,2.0,588.0,3,3,3,WD ,193000
1688,1525,70,RL,79.0,11526,Pave,Bnk,Crawfor,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,MetalSd,None,0.0,3,3,BrkTil,5,3,1,1,0.0,0.0,588.0,2,Y,5,2555,0.0,2,1,3,11,6,1,4,Detchd,1993.0,3,2.0,672.0,3,3,3,WD ,191000
1689,2644,30,RM,70.0,5684,Pave,Lvl,OldTown,Norm,1Fam,1Story,6,8,1930,2005,Hip,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,813.0,5,Y,4,813,0.0,1,1,4,5,7,0,0,Detchd,1932.0,1,1.0,270.0,2,2,1,WD ,110000
1690,866,60,RL,70.75324675324676,11885,Pave,Lvl,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,Gable,VinylSd,BrkFace,108.0,4,3,PConc,4,3,3,6,990.0,0.0,1299.0,5,Y,5,1872,1.0,2,1,5,7,7,1,3,BuiltIn,2001.0,2,2.0,531.0,3,3,3,WD ,261500
1691,620,20,RL,80.0,9600,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,504.0,0.0,1050.0,4,Y,5,1050,0.0,1,1,3,5,7,0,0,Attchd,1956.0,1,1.0,338.0,3,3,3,WD ,128900
1692,2451,60,RL,114.0,17242,Pave,Lvl,NoRidge,Norm,1Fam,2Story,9,5,1993,1994,Hip,MetalSd,BrkFace,738.0,4,4,PConc,5,3,4,3,292.0,1393.0,1733.0,5,Y,5,3500,1.0,3,1,5,11,7,1,3,Attchd,1993.0,2,3.0,959.0,3,3,3,WD ,584500
1693,2186,20,RL,75.0,10215,Pave,Bnk,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,1,5,492.0,0.0,864.0,5,Y,5,948,0.0,1,1,3,5,7,0,0,Attchd,1954.0,1,1.0,248.0,3,3,3,WD ,111000
1694,2025,50,RL,60.0,8550,Pave,Lvl,BrkSide,RRAn,1Fam,1.5Fin,5,5,1926,1950,Gable,HdBoard,None,0.0,3,3,PConc,2,3,1,1,0.0,0.0,750.0,3,Y,5,1316,0.0,1,1,3,7,7,0,0,Detchd,1965.0,1,2.0,576.0,3,3,3,ConLw,90000
1695,1916,60,RL,75.19245283018869,18450,Pave,Lvl,NAmes,Norm,1Fam,2Story,6,5,1965,1979,Flat,Plywood,BrkCmn,113.0,3,4,CBlock,4,3,1,2,187.0,723.0,1021.0,3,Y,5,2380,0.0,2,1,3,7,1,1,1,CarPort,1965.0,1,2.0,596.0,3,3,3,WD ,129000
1696,1542,20,RL,69.27272727272727,14778,Pave,Low,Crawfor,PosN,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,1,4,728.0,0.0,1296.0,5,Y,5,1640,1.0,1,1,4,7,7,1,4,Detchd,1993.0,1,2.0,924.0,3,3,3,WD ,224000
1697,1163,160,FV,30.0,3180,Pave,Lvl,Somerst,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,6,390.0,0.0,600.0,5,Y,5,1200,1.0,2,1,4,5,7,0,0,Detchd,2005.0,2,2.0,480.0,3,3,3,WD ,165000
1698,205,70,RM,52.0,3068,Pave,Lvl,OldTown,Norm,1Fam,2Story,6,8,1920,1993,Gable,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,0.0,662.0,5,Y,5,1324,0.0,1,1,3,6,7,0,0,Detchd,1920.0,1,1.0,180.0,3,3,3,WD ,122000
1700,423,60,RL,104.0,13518,Pave,Lvl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,Stone,860.0,5,3,PConc,5,3,1,1,0.0,0.0,1926.0,5,Y,5,3140,0.0,3,1,5,11,7,2,4,BuiltIn,2009.0,3,3.0,820.0,3,3,3,New,485000
1701,2687,50,RM,90.0,33120,Pave,Lvl,OldTown,RRAn,1Fam,1.5Fin,6,5,1962,1962,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,0.0,1595.0,3,Y,5,2486,0.0,2,1,3,8,7,1,4,Detchd,1962.0,1,2.0,576.0,3,3,3,WD ,220000
1702,1436,60,RL,70.75324675324676,13142,Pave,Lvl,CollgCr,PosN,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,BrkFace,128.0,3,3,PConc,4,3,1,6,688.0,0.0,864.0,5,Y,5,1771,1.0,2,1,4,6,7,0,0,Attchd,1997.0,2,2.0,600.0,3,3,3,WD ,215700
1703,444,20,RL,107.0,11362,Pave,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Gable,MetalSd,Stone,42.0,4,3,PConc,5,3,2,6,1039.0,0.0,1836.0,5,Y,5,1836,1.0,2,1,4,7,7,1,4,Attchd,2004.0,3,3.0,862.0,3,3,3,WD ,280000
1704,1067,20,RL,92.0,10845,Pave,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,VinylSd,BrkFace,504.0,4,3,PConc,4,3,2,6,1149.0,0.0,1603.0,5,Y,5,1575,1.0,2,1,4,7,7,1,3,Attchd,2003.0,3,3.0,732.0,3,3,3,WD ,284000
1705,2290,180,RM,21.0,1936,Pave,Lvl,MeadowV,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CmentBd,None,0.0,3,3,CBlock,4,3,3,4,131.0,499.0,630.0,4,Y,5,630,1.0,1,1,3,3,7,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,84500
1706,168,20,RL,80.0,9760,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,7,1963,1984,Hip,Wd Sdng,BrkFace,218.0,3,3,CBlock,3,3,4,4,717.0,263.0,1395.0,3,Y,5,1395,1.0,1,1,3,7,6,1,3,Attchd,1963.0,2,2.0,440.0,3,3,3,WD ,192000
1707,2643,70,RM,66.0,3960,Pave,Lvl,OldTown,Norm,1Fam,2Story,7,8,1930,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,502.0,3,N,5,1004,0.0,1,1,4,5,7,1,1,Detchd,1930.0,1,1.0,200.0,2,3,1,WD ,105000
